anime_id,title,title_english,title_japanese,title_synonyms,url,image_url,trailer_url,type,source,episodes,status,airing,aired_from,aired_to,duration,rating,score,scored_by,rank,popularity,members,favorites,synopsis,background,season,year,broadcast_day,broadcast_time,producers,licensors,studios,genres,themes
57315,"Meitou ""Isekai no Yu"" Kaitakuki: Around 40 Onsen Mania no Tensei Saki wa, Nonbiri Onsen Tengoku deshita",Isekai Onsen Paradise,名湯『異世界の湯』開拓記 ～アラフォー温泉マニアの転生先は、のんびり温泉天国でした～,"Meitou ""Isekai no Yu"" Kaitakuki: Arafoo 40 Onsen Mania no Tensei Saki wa, Nonbiri Onsen Tengoku deshita, Isekai Onsen Paradise",https://myanimelist.net/anime/57315/Meitou_Isekai_no_Yu_Kaitakuki__Around_40_Onsen_Mania_no_Tensei_Saki_wa_Nonbiri_Onsen_Tengoku_deshita,https://cdn.myanimelist.net/images/anime/1502/139926.jpg,https://www.youtube.com/watch?v=naEaLSr-jPU,TV,Light novel,12.0,Finished Airing,False,2024-01-12T00:00:00+00:00,2024-03-29T00:00:00+00:00,3 min per ep,R+ - Mild Nudity,5.25,8638.0,12515.0,3907,34580,135,"Kouzou Yukawa is a passionate hot springs enthusiast—a hot springs hunter who was able to sniff out the source of springs. One day, while searching for a hidden hot spring to revitalize a town, he slips off a cliff and dies. He is then reincarnated into another world by an Inari deity of a small shrine hidden in the rocks. Kouzou is joined by Inari's messenger princess, Mayudama. The hot spring hunter within Kouzou is stirred right away, as he takes a bath with Mayudama in the hot spring he just discovered. Then, an elf girl appears...

(Source: MAL News)",,winter,2024.0,Fridays,01:00,"Hobby Japan, FUTURE LEAP, Gekkou, YAB EntertainMent, WWWave",Ascendent Animation,"Wolfsbane, BloomZ","Fantasy, Ecchi",Isekai
57380,Isekai Yururi Kikou: Kosodateshinagara Boukensha Shimasu,A Journey Through Another World: Raising Kids While Adventuring,異世界ゆるり紀行 ～子育てしながら冒険者します～,"Iseyuru, Isekai Yururi Kikou: Raising Children While Being an Adventurer",https://myanimelist.net/anime/57380/Isekai_Yururi_Kikou__Kosodateshinagara_Boukensha_Shimasu,https://cdn.myanimelist.net/images/anime/1690/141987.jpg,https://www.youtube.com/watch?v=z7rgql8J_cs,TV,Light novel,12.0,Finished Airing,False,2024-07-08T00:00:00+00:00,2024-09-23T00:00:00+00:00,23 min per ep,PG-13 - Teens 13 or older,6.67,22523.0,5987.0,2853,63218,236,"Due to a careless mistake, god of wind Silphyleel unintentionally kills a 28-year-old man named Takumi Kayano. Unfortunately, Silphyleel cannot return Takumi to Earth. Instead, the deity reincarnates Takumi into the fantasy world of Etelldia.

Equipped with an assortment of magical powers and bottomless inventory, Takumi spawns in the Forest of Gaia, where high-level monsters roam free. There, he meets five-year-old twins who, despite the dangerous environment, are still alive thanks in part to their extraordinary physical strength. Takumi decides to take them under his wing, naming them Allen and Elena. As the trio embarks on their grand adventure in Etelldia, their very existence may impact the world's destiny.

[Written by MAL Rewrite]","Beginning from episode 2, each episode was streamed one week in advance of the TV broadcast from July 8, 2024, on U-NEXT and Anime Houdai. Regular broadcasting began July 8, 2024.",summer,2024.0,Mondays,01:50,"Genco, MediaNet, Ai Addiction, Crunchyroll, U-NEXT, Muse Communication, NetEase, AlphaPolis, Three S Studio, Dreamusic",,EMT Squared,"Adventure, Fantasy, Slice of Life","Childcare, Isekai"
57434,Tensei shitara Slime Datta Ken Movie: Guren no Kizuna-hen Specials,,,,https://myanimelist.net/anime/57434/Tensei_shitara_Slime_Datta_Ken_Movie__Guren_no_Kizuna-hen_Specials,https://cdn.myanimelist.net/images/anime/1505/140140.jpg,,Special,Manga,2.0,Finished Airing,False,2023-07-28T00:00:00+00:00,,1 min per ep,PG-13 - Teens 13 or older,6.3,161.0,8132.0,16268,534,2,"Unreleased scenes from the movie included in the BD/DVD release: ""Intermission: Kurobee's Blacksmith Workshop"" and ""Intermission: Gabiru and Wyvern"".

(Source: Official Website)",,,,,,,,8bit,Fantasy,Isekai
57466,Honzuki no Gekokujou: Shisho ni Naru Tame ni wa Shudan wo Erandeiraremasen - Ryoushu no Youjo,Ascendance of a Bookworm,本好きの下剋上 ～司書になるためには手段を選んでいられません～ 領主の養女,"Ascendance of a Bookworm 4th Season, Ascendance of a Bookworm: Adopted Daughter of an Archduke, Honzuki no Gekokujou 4th Season",https://myanimelist.net/anime/57466/Honzuki_no_Gekokujou__Shisho_ni_Naru_Tame_ni_wa_Shudan_wo_Erandeiraremasen_-_Ryoushu_no_Youjo,https://cdn.myanimelist.net/images/anime/1352/140193.jpg,,,Light novel,,Not yet aired,False,,,Unknown,PG-13 - Teens 13 or older,,,,4767,22672,101,Anime adaptation of part three of the Honzuki no Gekokujou light novel.,,,,,,,,Wit Studio,Fantasy,"Isekai, Reincarnation"
57489,Fudanshi Shoukan: Isekai de Shinjuu ni Hameraremashita 6th Season,,腐男子召喚〜異世界で神獣にハメられました〜 6th,,https://myanimelist.net/anime/57489/Fudanshi_Shoukan__Isekai_de_Shinjuu_ni_Hameraremashita_6th_Season,https://cdn.myanimelist.net/images/anime/1294/140365.jpg,,ONA,Web manga,3.0,Finished Airing,False,2023-12-08T00:00:00+00:00,2023-12-22T00:00:00+00:00,2 min per ep,PG-13 - Teens 13 or older,5.8,106.0,10706.0,17966,383,0,Sixth season of Fudanshi Shoukan: Isekai de Shinjuu ni Hameraremashita.,,,,,,,,AQUA ARIS,"Boys Love, Fantasy",Isekai
57528,Risou no Himo Seikatsu,The Ideal Sponger Life,理想のヒモ生活,,https://myanimelist.net/anime/57528/Risou_no_Himo_Seikatsu,https://cdn.myanimelist.net/images/anime/1349/140367.jpg,,,Light novel,,Not yet aired,False,,,Unknown,,,,,10429,2895,7,"Yamai Zenjirou is your everyday office worker in modern Japan. One morning, he suddenly finds himself summoned to a tropical world where dinosaurs roam the land. He is told that this is the kingdom of Capua and the person who summoned him—its monarch, Queen Aura—wants him to marry her and leave his old life behind for a life of carefree extravagance as her prince consort. The reasons for her offer are many and varied, but she needs an heir, and she wants him to be the one to provide it!

If he accepts, he'll never have to work again, lazing around in luxury with no worries other than securing the kingdom its next monarch. Certainly, sleeping with the buxom beauty is far from a hardship, but is everything really as it seems? He'll also need to give up everything he knows on Earth. Is he ready to drop it all at a moment's notice for her sake? And how well will he be able to navigate the politics, people, and culture of this new world if he does?

(Source: J-Novel Club, edited)",,,,,,,,,"Drama, Fantasy, Romance",Isekai
57584,Kage no Jitsuryokusha ni Naritakute! Movie: Zankyou-hen,The Eminence in Shadow: Lost Echoes,劇場版 陰の実力者 になりたくて！残響編,The Eminence in Shadow Movie: Lost Echoes Arc,https://myanimelist.net/anime/57584/Kage_no_Jitsuryokusha_ni_Naritakute_Movie__Zankyou-hen,https://cdn.myanimelist.net/images/anime/1570/140518.jpg,https://www.youtube.com/watch?v=O4G4OTSjO1Y,Movie,Light novel,1.0,Not yet aired,False,,,Unknown,R - 17+ (violence & profanity),,,,2687,70097,397,Sequel to Kage no Jitsuryokusha ni Naritakute! 2nd Season.,,,,,,,,Nexus,"Action, Comedy, Fantasy","Isekai, Reincarnation"
57719,Akuyaku Reijou Tensei Ojisan,,悪役令嬢転生おじさん,"Middle-Aged Man's Noble Daughter Reincarnation, The Old Man Reincarnated as a Villainess",https://myanimelist.net/anime/57719/Akuyaku_Reijou_Tensei_Ojisan,https://cdn.myanimelist.net/images/anime/1021/144577.jpg,https://www.youtube.com/watch?v=ZjLJtYUMK90,TV,Manga,,Not yet aired,False,2025-01-01T00:00:00+00:00,,Unknown,,,,,7957,6330,10,"In his previous life in modern-day Japan, he was Kenzaburou Tondabayashi, a 52-year-old civil servant—and now he's the villainess! Reborn as Grace Auvergne, the drill-haired villainess of an otome game his daughter used to play, Kenzaburou is quite confused.

From the little information he possesses, Kenzaburou knows he should be a haughty noble girl, but the disciplined older man is simply unable to act in such a manner. His calm and kind aura leads him to befriend the heroine and further endear him to the student body as the pinnacle of elegance. As he tries to keep the story on track, Kenzaburou will have to draw on his years of experience in the workforce, his perfect Japanese manners, and his family-oriented morals to fit in with the fellow kids.

[Written by MAL Rewrite]",,winter,2025.0,,,,,Ajia-do,"Comedy, Fantasy","Isekai, School, Villainess"
57789,"Ateuma Chara no Kuse shite, Super Darling Ouji ni Chouai sareteimasu.","The Perfect Prince Loves Me, the Side Character?!",当て馬キャラのくせして、 スパダリ王子に寵愛されています。,AteKuse,https://myanimelist.net/anime/57789/Ateuma_Chara_no_Kuse_shite_Super_Darling_Ouji_ni_Chouai_sareteimasu,https://cdn.myanimelist.net/images/anime/1539/140838.jpg,https://www.youtube.com/watch?v=Yc650lKKf20,ONA,Manga,8.0,Finished Airing,False,2024-04-08T00:00:00+00:00,2024-06-10T00:00:00+00:00,7 min per ep,Rx - Hentai,6.09,851.0,,9436,3979,16,"Side Character — Unimportant. Constantly getting in the way of the main characters' love story.

After finding himself reincarnated into the world of a novel, Loneal goes to great lengths to steer clear of Prince Alec, the hero, to avoid disrupting the main storyline between Alec and the heroine, Lily. However, to Loneal's great surprise, the prince becomes infatuated with...him?!

""A charming physique, such as yours, more than makes up for your lack of experience.""

Before he knows it, he finds himself melting into the prince's arms... Why is everything so different from the novel?!

(Source: Official site)",,,,,,"Studio Mausu, Suiseisha",,Studio Hokiboshi,"Boys Love, Fantasy, Erotica","Isekai, Reincarnation"
57876,Maougun Saikyou no Majutsushi wa Ningen datta,The Strongest Magician in the Demon Lord's Army Was a Human,魔王軍最強の魔術師は人間だった,The Maou Army's Strongest Magician Was a Human,https://myanimelist.net/anime/57876/Maougun_Saikyou_no_Majutsushi_wa_Ningen_datta,https://cdn.myanimelist.net/images/anime/1814/143744.jpg,https://www.youtube.com/watch?v=t61LyG6ZUYU,TV,Manga,12.0,Finished Airing,False,2024-07-03T00:00:00+00:00,2024-09-18T00:00:00+00:00,23 min per ep,PG-13 - Teens 13 or older,6.42,36789.0,7438.0,2062,107483,347,"Under the tutelage of the great demon warlock Romberg, Ike grew up with knowledge regarding an ancient advanced civilization that once ruled the land. Coupled with his innate talent in magical arts, this upbringing allows Ike to quickly rise in the Demon Lord's army ranks, leading his brigade to consecutive victories against humans.

However, Ike has a secret—he is a human himself. Despite knowing all too well the consequences if this information is ever to leak, Ike is willing to face such immense danger to achieve his goal: find a way for humans and demons to coexist and stop the war that has been carried on for far too long.

[Written by MAL Rewrite]","Each episode was streamed one week in advance of the TV broadcast from June 26, 2024, on ABEMA and Crunchyroll. Regular broadcasting began on July 3, 2024. Maougun Saikyou no Majutsushi wa Ningen datta was released on Blu-ray and DVD as a box set on November 29, 2024.",summer,2024.0,Wednesdays,22:00,"Pony Canyon, KlockWorx, Asmik Ace, Futabasha, Yomiuri TV Enterprise, Bit grooove promotion, BS Asahi, Happinet Phantom Studios",,Studio A-CAT,"Action, Adventure, Fantasy","Isekai, Reincarnation"
57888,"Chichi wa Eiyuu, Haha wa Seirei, Musume no Watashi wa Tenseisha.",Reincarnated as the Daughter of the Legendary Hero and the Queen of Spirits,父は英雄、母は精霊、娘の私は転生者。,"Dad is a Hero, Mom is a Spirit, I'm a Reincarnator",https://myanimelist.net/anime/57888/Chichi_wa_Eiyuu_Haha_wa_Seirei_Musume_no_Watashi_wa_Tenseisha,https://cdn.myanimelist.net/images/anime/1185/141003.jpg,,TV,Light novel,,Not yet aired,False,,,Unknown,,,,,8924,4726,11,"Being a girl of both spirit and human blood, eight-year-old Ellen has power over the elements—though not the traditional four-element kind. She has the power to transform her surroundings by manipulating the elements of the periodic table. On top of that, Ellen also has a great amount of scientific knowledge due to being a scientist in her past life.

During the war against a neighboring kingdom, Rovel Vankrieft, the hero of the Kingdom of Tenbahl and eldest son of house Vankrieft—as well as Ellen's father—was fatally injured. However, the spirit who fought by Rovel’s side, Lady Origin, brought him to her realm to save him from the clutches of death. Lady Origin, who happens to be the Queen of the Spirit Realm as well as Ellen's eventual mother, is one of the most powerful spirits in existence, making little Ellen quite powerful in contrast to her innocent looks.

Chichi wa Eiyuu Haha wa Seirei Musume no Watashi wa Tenseisha is a story that follows this wholesome family of three, who are each quirky in their own little ways. But even a family as happy as this one has its fair share of problems, as Ellen and her parents are forced to reconnect their old ties to the Vankreift household in order to defend their relatives' honor—all while hiding Ellen's dangerous existence from the public to preserve their undisturbed happiness.

[Written by MAL Rewrite]",,,,,,,,,Fantasy,"Isekai, Reincarnation"
57891,Hitoribocchi no Isekai Kouryaku,Loner Life in Another World,ひとりぼっちの異世界攻略,Lonely Attack on the Different World,https://myanimelist.net/anime/57891/Hitoribocchi_no_Isekai_Kouryaku,https://cdn.myanimelist.net/images/anime/1714/145320.jpg,https://www.youtube.com/watch?v=aLrRmw4hlUM,TV,Light novel,12.0,Currently Airing,True,2024-10-04T00:00:00+00:00,,23 min per ep,PG-13 - Teens 13 or older,6.53,3721.0,6764.0,3442,44688,142,"When sarcastic loner Haruka gets transported with his class to another world, he's not wild about adventuring, but he wouldn't mind having some cool powers. Unfortunately, he's last in line when the magic cheat skills get divvied up, so by the time it's Haruka's turn, there are no good choices left. Now Haruka will have to take on this fantasy world the hard way–on his own, with a hodgepodge of bizarre skills! When infighting and chaos break out among his classmates, can this loner come to the rescue? 

(Source: Seven Seas Entertainment)","Each episode was streamed one week in advance of the TV broadcast from September 27, 2024, on ABEMA and HIDIVE. Regular broadcasting began on October 4, 2024.",fall,2024.0,Fridays,00:00,"Pony Canyon, Movic, BS Fuji, Tokyo MX, Overlap, GREE Entertainment",Sentai Filmworks,"Passione, Hayabusa Film","Action, Adventure, Fantasy",Isekai
57892,"Hazurewaku no ""Joutai Ijou Skill"" de Saikyou ni Natta Ore ga Subete wo Juurin suru made",Failure Frame: I Became the Strongest and Annihilated Everything With Low-Level Spells,ハズレ枠の【状態異常スキル】で最強になった俺がすべてを蹂躙するまで,"I became the strongest with the failure frame ""Abnormal State Skill"" as I devastated everything, Failure Frame: I Became the Strongest and Annihilated Everything with Low-Level Spells",https://myanimelist.net/anime/57892/Hazurewaku_no_Joutai_Ijou_Skill_de_Saikyou_ni_Natta_Ore_ga_Subete_wo_Juurin_suru_made,https://cdn.myanimelist.net/images/anime/1914/143630.jpg,https://www.youtube.com/watch?v=oxaZZk3G30Y,TV,Light novel,12.0,Finished Airing,False,2024-07-05T00:00:00+00:00,2024-09-27T00:00:00+00:00,24 min per ep,PG-13 - Teens 13 or older,6.48,55391.0,7056.0,1669,142173,537,"When loner Touka Mimori is summoned to another world alongside his classmates, he obtains the power to inflict status ailments, such as paralysis or poison, on his enemies. Unfortunately for him, skills of this nature are considered useless due to their low success rate, and Touka is thus assigned the title of E-rank hero. Things take a further turn for the worse when Vicius, the goddess who summoned the class, reveals that the lowest-ranked hero will be disposed of so that they do not hinder those with greater talent.

Banished to a notoriously dangerous area, Touka comes face-to-face with death after being cornered by a minotaur-like creature. In a desperate attempt to survive, he uses his supposedly worthless skill—only to quickly realize that it works almost every time. Armed with the ability to render the monsters standing in his way completely helpless, Touka resolves to track down the goddess that tossed him aside and exact his revenge.

[Written by MAL Rewrite]","Hazurewaku no ""Joutai Ijou Skill"" de Saikyou ni Natta Ore ga Subete wo Juurin suru made was released on Blu-ray in three volumes from September 18, 2024, to November 20, 2024.",summer,2024.0,Fridays,00:59,"Pierrot, Pony Canyon, TBS, DAX Production, Docomo Anime Store, BS11, Overlap, Nichion, MAGNET",,Seven Arcs,"Action, Adventure, Fantasy",Isekai
